plant_id,source,source_record_id,scientific_name_in_master,resolution_status
PLANT-2011,BSI,1674,Sopubia delphinifolia (L.) G.Don,BSI_ONLY
PLANT-2012,BSI,1675,Sorbaria tomentosa (Lindl.) Rehder,BSI_ONLY
PLANT-2013,BSI,1676,Sorbus aucuparia L.,BSI_ONLY
PLANT-2014,BSI,1677,Sorghum halepense (L.) Pers.,BSI_ONLY
PLANT-2015,BSI,1678,Soymida febrifuga A.Juss.,MATCHED
PLANT-2015,NMPB,834,Soymida febrifuga A.Juss.,MATCHED
PLANT-2016,NMPB,835,Spatholobus roxburghii Benth.,NMPB_ONLY
PLANT-2017,NMPB,836,Spermacoce articularis L.f.,NMPB_ONLY
PLANT-2018,BSI,1679,Spermadictyon suaveolens Roxb.,BSI_ONLY
PLANT-2019,BSI,1680,Sphaeranthus africanus L.,MATCHED
PLANT-2019,NMPB,837,Sphaeranthus africanus L.,MATCHED
PLANT-2020,NMPB,838,Sphaeranthus amaranthoides Burm.,NMPB_ONLY
PLANT-2021,BSI,1681,Sphaeranthus indicus L.,MATCHED
PLANT-2021,NMPB,839,Sphaeranthus indicus L.,MATCHED
PLANT-2022,BSI,1682,Sphenodesme pentandra Jack.,BSI_ONLY
PLANT-2023,BSI,1683,Spilanthes calva DC.,BSI_ONLY
PLANT-2024,NMPB,840,Spilanthes oleracea L.; [= S. acmella Murr. var. oleracea,NMPB_ONLY
PLANT-2025,BSI,1684,Spinacia oleracea L.,BSI_ONLY
PLANT-2026,BSI,1685,Spondias pinnata (L.f.) Kurz,MATCHED
PLANT-2026,NMPB,841,Spondias pinnata (L.f.) Kurz,MATCHED
PLANT-2027,BSI,1686,Stachys palustris L.,BSI_ONLY
PLANT-2028,BSI,1687,Stachys parviflora Benth.,BSI_ONLY
PLANT-2029,BSI,1688,Stachys sylvatica L.,BSI_ONLY
PLANT-2030,BSI,1689,Stachytarpheta indica (L.) Vahl,BSI_ONLY
PLANT-2031,BSI,1690,Stellaria alsine Grimm,BSI_ONLY
PLANT-2032,BSI,1691,Stellaria media (L.) Vill.,BSI_ONLY
PLANT-2033,BSI,1692,Stemodia viscosa Roxb.,BSI_ONLY
PLANT-2034,BSI,1693,Stephania glabra (Roxb.) Miers.,MATCHED
PLANT-2034,NMPB,842,Stephania glabra (Roxb.) Miers.,MATCHED
PLANT-2035,BSI,1694,Stephania hernandifolia (Willd.) Walp.,BSI_ONLY
PLANT-2036,BSI,1695,Sterculia balanghas L.,BSI_ONLY
PLANT-2037,BSI,1696,Sterculia foetida L.,MATCHED
PLANT-2037,NMPB,843,Sterculia foetida L.,MATCHED
PLANT-2038,BSI,1697,Sterculia rubiginosa Vent.,BSI_ONLY
PLANT-2039,BSI,1698,Sterculia urens Roxb.,MATCHED
PLANT-2039,NMPB,844,Sterculia urens Roxb.,MATCHED
PLANT-2040,BSI,1699,Stereospermum chelonoides (L.f.) DC.,MATCHED
PLANT-2040,NMPB,845,Stereospermum chelonoides (L.f.) DC.,MATCHED
PLANT-2041,NMPB,846,Stereospermum colais (Buch.-Ham.; [= S. personatum (Hassk.) Chatterjee],NMPB_ONLY
PLANT-2042,BSI,1700,Stereospermum personatum (Hassk.) Chatterjee,BSI_ONLY
PLANT-2043,BSI,1701,Stranvaesia glaucescens Lindl.,BSI_ONLY
PLANT-2044,BSI,1702,Streblus asper Lour.,MATCHED
PLANT-2044,NMPB,847,Streblus asper Lour.,MATCHED
PLANT-2045,BSI,1703,Striga asiatica (L.) Kuntze,BSI_ONLY
PLANT-2046,BSI,1704,Striga gesnerioides (Willd.) Vatke,BSI_ONLY
PLANT-2047,BSI,1705,Strobilanthes callosus Nees,BSI_ONLY
PLANT-2048,BSI,1706,Strobilanthes cusia (Nees.) Kuntze,BSI_ONLY
PLANT-2049,BSI,1707,Strobilanthes lupulinus Nees,BSI_ONLY
PLANT-2050,BSI,1708,Strophanthus wightianus Wall.,MATCHED
PLANT-2050,NMPB,848,Strophanthus wightianus Wall.,MATCHED
PLANT-2051,BSI,1709,Strychnos aenea A.W.Hill,BSI_ONLY
PLANT-2052,BSI,1710,Strychnos cinnamomifolia Thwaites,BSI_ONLY
PLANT-2053,BSI,1711,Strychnos colubrina L.,BSI_ONLY
PLANT-2054,BSI,1712,Strychnos ignatii Berg.,BSI_ONLY
PLANT-2055,BSI,1713,Strychnos nux-vomica L.,MATCHED
PLANT-2055,NMPB,849,Strychnos nux-vomica L.,MATCHED
PLANT-2056,BSI,1714,Strychnos potatorum L.f.,MATCHED
PLANT-2056,NMPB,851,Strychnos potatorum L.f.,MATCHED
PLANT-2057,NMPB,852,Stylocoryna lucens (Hook.f.) Gamble; [= Tarenna alpestris (Wight) N.P.Balakr.],NMPB_ONLY
PLANT-2058,BSI,1715,Styrax benzoin Dryand.,BSI_ONLY
PLANT-2059,BSI,1716,Suaeda fruticosa (L.) Forsk.,BSI_ONLY
PLANT-2060,BSI,1717,Swertia alata (D.Don) Royle ex C.B.Clarke,MATCHED
PLANT-2060,NMPB,853,Swertia alata (D.Don) Royle ex C.B.Clarke,MATCHED
PLANT-2061,BSI,1718,Swertia angustifolia Buch.-Ham. ex D.Don,MATCHED
PLANT-2061,NMPB,854,Swertia angustifolia Buch.-Ham. ex D.Don,MATCHED
PLANT-2062,NMPB,855,Swertia chirayita (Roxb. ex,NMPB_ONLY
PLANT-2063,BSI,1719,Swertia paniculata Wall.,BSI_ONLY
PLANT-2064,BSI,1720,Symplocos chinensis (Lour.) Druce,BSI_ONLY
PLANT-2065,NMPB,856,Symplocos cochinchinensis S.Moore,NMPB_ONLY
PLANT-2066,NMPB,857,Symplocos paniculata (Thunb.) Miq.,NMPB_ONLY
PLANT-2067,BSI,1721,Symplocos racemosa Roxb.,MATCHED
PLANT-2067,NMPB,858,Symplocos racemosa Roxb.,MATCHED
PLANT-2068,BSI,1722,Synedrella nodiflora (L.) Gaertn.,BSI_ONLY
PLANT-2069,BSI,1723,Syringa persica L.,BSI_ONLY
PLANT-2070,BSI,1724,Syzygium aromaticum (L.) Merr. & L.M.Perry,MATCHED
PLANT-2070,NMPB,859,Syzygium aromaticum (L.) Merr. & L.M.Perry,MATCHED
PLANT-2071,NMPB,860,Syzygium caryophyllatum (L.) Alston; [= Eugenia caryophyllaea Wight],NMPB_ONLY
PLANT-2072,BSI,1725,Syzygium cumini (L.) Skeels,MATCHED
PLANT-2072,NMPB,861,Syzygium cumini (L.) Skeels,MATCHED
PLANT-2073,BSI,1726,Syzygium jambos (L.) Alston,BSI_ONLY
PLANT-2074,BSI,1727,Syzygium zeylanicum (L.) DC.,BSI_ONLY
PLANT-2075,BSI,1728,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,MATCHED
PLANT-2075,NMPB,862,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,MATCHED
PLANT-2076,NMPB,863,Tacca aspera Roxb.; [= T. integrifolia Ker Gawl.],NMPB_ONLY
PLANT-2077,BSI,1729,Tacca integrifolia Ker-Gawl.,BSI_ONLY
PLANT-2078,BSI,1730,Tagetes erecta L.,MATCHED
PLANT-2078,NMPB,864,Tagetes erecta L.,MATCHED
PLANT-2079,NMPB,865,Tagetes minuta L.,NMPB_ONLY
PLANT-2080,BSI,1731,Tamarindus indica L.,MATCHED
PLANT-2080,NMPB,866,Tamarindus indica L.,MATCHED
PLANT-2081,NMPB,867,Tamarix indica Roxb.,NMPB_ONLY
PLANT-2082,NMPB,868,Tanacetum vulgare L.,NMPB_ONLY
PLANT-2083,NMPB,869,Taraxacum officinale F.H.Wigg.,NMPB_ONLY
PLANT-2084,BSI,1732,Taraxacum offininale Weber,BSI_ONLY
PLANT-2085,BSI,1733,Tarenna asiatica (L.) Kuntze ex K.Schum.,BSI_ONLY
PLANT-2086,BSI,1734,Taverniera cuneifolia (Roth) Arn.,BSI_ONLY
PLANT-2087,BSI,1735,Taxus wallichiana Zucc.,MATCHED
PLANT-2087,NMPB,870,Taxus wallichiana Zucc.,MATCHED
PLANT-2088,BSI,1736,Tecoma stans (L.) Juss. ex Kunth,BSI_ONLY
PLANT-2089,BSI,1737,Tecomella undulata (Sm.) Seem.,MATCHED
PLANT-2089,NMPB,871,Tecomella undulata (Sm.) Seem.,MATCHED
PLANT-2090,BSI,1738,Tectona grandis L.f.,MATCHED
PLANT-2090,NMPB,872,Tectona grandis L.f.,MATCHED
PLANT-2091,BSI,1739,Tephrosia candida (Roxb.) DC.,BSI_ONLY
PLANT-2092,BSI,1740,Tephrosia purpurea (L.) Pers.,MATCHED
PLANT-2092,NMPB,873,Tephrosia purpurea (L.) Pers.,MATCHED
PLANT-2093,BSI,1741,Tephrosia uniflora Pers.,BSI_ONLY
PLANT-2094,BSI,1742,Tephrosia villosa (L.) Pers.,BSI_ONLY
PLANT-2095,BSI,1743,Teramnus labialis (L.f.) Spreng,MATCHED
PLANT-2095,NMPB,874,Teramnus labialis (L.f.) Spreng,MATCHED
PLANT-2096,BSI,1744,Terminalia alata B.Heyne ex Roth,BSI_ONLY
PLANT-2097,BSI,1745,Terminalia arjuna (Roxb.) Wight & Arn.,MATCHED
PLANT-2097,NMPB,875,Terminalia arjuna (Roxb.) Wight & Arn.,MATCHED
PLANT-2098,BSI,1746,Terminalia bellirica (Gaertn.) Roxb.,MATCHED
PLANT-2098,NMPB,876,Terminalia bellirica (Gaertn.) Roxb.,MATCHED
PLANT-2099,BSI,1747,Terminalia bialata Steud.,BSI_ONLY
PLANT-2100,BSI,1748,Terminalia catappa L.,BSI_ONLY
PLANT-2101,BSI,1749,Terminalia chebula (Gaertn.) Retz.,MATCHED
PLANT-2101,NMPB,877,Terminalia chebula (Gaertn.) Retz.,MATCHED
PLANT-2102,BSI,1750,Terminalia citrina Roxb.,BSI_ONLY
PLANT-2103,BSI,1751,Terminalia coriacea Wight & Arn.,BSI_ONLY
PLANT-2104,NMPB,878,Terminalia crenulata Roth,NMPB_ONLY
PLANT-2105,BSI,1752,Terminalia myriocarpa Van Heurck & Muell.Arg.,BSI_ONLY
PLANT-2106,BSI,1753,Terminalia pallida Brandis,BSI_ONLY
PLANT-2107,BSI,1754,Terminalia paniculata Roth,MATCHED
PLANT-2107,NMPB,879,Terminalia paniculata Roth,MATCHED
PLANT-2108,NMPB,880,Terminalia tomentosa (Roxb. ex DC.); [= T. alata Heyne ex Roth],NMPB_ONLY
PLANT-2109,BSI,1755,Ternstroemia gymnanthera (Wight & Arn.) Bedd.,BSI_ONLY
PLANT-2110,BSI,1756,Tetracera laevis Vahl,BSI_ONLY
PLANT-2111,BSI,1757,Tetradium fraxinifolium (Hook.) Hartley,BSI_ONLY
PLANT-2112,BSI,1758,Tetradium ruticarpum (A.Juss.) Hartley,BSI_ONLY
PLANT-2113,BSI,1759,Teucrium chamaedrys L.,BSI_ONLY
PLANT-2114,BSI,1760,Teucrium polium L.,BSI_ONLY
PLANT-2115,BSI,1761,Teucrium scordium L.,BSI_ONLY
PLANT-2116,BSI,1762,Thalictrum foliolosum DC.,MATCHED
PLANT-2116,NMPB,881,Thalictrum foliolosum DC.,MATCHED
PLANT-2117,BSI,1763,Thalictrum minus L.,BSI_ONLY
PLANT-2118,BSI,1764,Theobroma cacao L.,BSI_ONLY
PLANT-2119,BSI,1765,Thespesia populnea (L.) Soland. ex Correa,MATCHED
PLANT-2119,NMPB,882,Thespesia populnea (L.) Soland. ex Correa,MATCHED
PLANT-2120,BSI,1766,Thevetia peruviana (Pers.) Schum.,BSI_ONLY
PLANT-2121,BSI,1767,Thlaspi arvense L.,BSI_ONLY
PLANT-2122,BSI,1768,Thuja orientalis L.,BSI_ONLY
PLANT-2123,BSI,1769,Thunbergia alata Bojer ex Sims,BSI_ONLY
PLANT-2124,BSI,1770,Thunbergia grandiflora (Roxb. ex Rottl.) Roxb.,BSI_ONLY
PLANT-2125,BSI,1771,Thunbergia laurifolia Lindl.,BSI_ONLY
PLANT-2126,BSI,1772,Thymus serpyllum L.,MATCHED
PLANT-2126,NMPB,883,Thymus serpyllum L.,MATCHED
PLANT-2127,BSI,1773,Thymus vulgaris L.,BSI_ONLY
PLANT-2128,BSI,1774,Tiliacora acuminata (Lam.) Hook.f. & Thomson,MATCHED
PLANT-2128,NMPB,884,Tiliacora acuminata (Lam.) Hook.f. & Thomson,MATCHED
PLANT-2129,BSI,1775,Tinospora cordifolia (Willd.) Hook.f. & Thomson,MATCHED
PLANT-2129,NMPB,885,Tinospora cordifolia (Willd.) Hook.f. & Thomson,MATCHED
PLANT-2130,NMPB,886,Tinospora crispa (L.),NMPB_ONLY
PLANT-2131,BSI,1776,Tinospora sinensis (Lour.) Merr.,MATCHED
PLANT-2131,NMPB,887,Tinospora sinensis (Lour.) Merr.,MATCHED
PLANT-2132,BSI,1777,Toddalia asiatica (L.) Lam.,MATCHED
PLANT-2132,NMPB,888,Toddalia asiatica (L.) Lam.,MATCHED
PLANT-2133,BSI,1778,Toona ciliata Roem.,MATCHED
PLANT-2133,NMPB,889,Toona ciliata Roem.,MATCHED
PLANT-2134,BSI,1779,Torenia asiatica L.,BSI_ONLY
PLANT-2135,BSI,1780,Trachelospermum lucidum (D.Don) K.Schum.,BSI_ONLY
PLANT-2136,BSI,1781,Trachylobium hornemannianum Hayne,BSI_ONLY
PLANT-2137,BSI,1782,Trachyspermum ammi (L.) Sprague,MATCHED
PLANT-2137,NMPB,890,Trachyspermum ammi (L.) Sprague,MATCHED
PLANT-2138,BSI,1783,Trachyspermum roxburghianum (DC.) Wolff,MATCHED
PLANT-2138,NMPB,891,Trachyspermum roxburghianum (DC.) Wolff,MATCHED
PLANT-2139,BSI,1784,Tragia involucrata L.,MATCHED
PLANT-2139,NMPB,892,Tragia involucrata L.,MATCHED
PLANT-2140,BSI,1785,Tragopogon pratensis L.,BSI_ONLY
PLANT-2141,BSI,1786,Tragopogon sinuatus Avé-Lall.,BSI_ONLY
PLANT-2142,BSI,1787,Trapa natans L.,MATCHED
PLANT-2142,NMPB,893,Trapa natans L.,MATCHED
PLANT-2143,BSI,1788,Trema orientalis (L.) Blume,BSI_ONLY
PLANT-2144,BSI,1789,Trewia nudiflora L.,BSI_ONLY
PLANT-2145,NMPB,894,Trianthema decandra L.; [= Zaleya decandra (L.) Burm.f.],NMPB_ONLY
PLANT-2146,NMPB,895,Trianthema portulacastrum L.,NMPB_ONLY
PLANT-2147,NMPB,896,Tribulus alatus Del.,NMPB_ONLY
PLANT-2148,NMPB,897,Tribulus lanuginosus L.,NMPB_ONLY
PLANT-2149,NMPB,898,Tribulus rajasthanensis M.M.Bhandari,NMPB_ONLY
PLANT-2150,NMPB,899,"Tribulus subramanyamii P.Singh,",NMPB_ONLY
PLANT-2151,BSI,1790,Tribulus terrestris L.,MATCHED
PLANT-2151,NMPB,900,Tribulus terrestris L.,MATCHED
PLANT-2152,BSI,1791,Trichilia connaroides (Wight. & Arn.) Bentv.,BSI_ONLY
PLANT-2153,BSI,1792,Trichodesma africanum (L.) R.Br.,BSI_ONLY
PLANT-2154,BSI,1793,Trichodesma indicum (L.) Lehm.,BSI_ONLY
PLANT-2155,BSI,1794,Trichodesma zeylanicum (Burm.f.) R.Br.,MATCHED
PLANT-2155,NMPB,901,Trichodesma zeylanicum (Burm.f.) R.Br.,MATCHED
PLANT-2156,BSI,1795,Tricholepis glaberrima DC.,BSI_ONLY
PLANT-2157,NMPB,902,Trichopus zeylanicus Gaertn.,NMPB_ONLY
PLANT-2158,NMPB,903,Trichosanthes anguina L.,NMPB_ONLY
PLANT-2159,BSI,1796,Trichosanthes bracteata (Lam.) Voigt,BSI_ONLY
PLANT-2160,BSI,1797,Trichosanthes cordata Roxb.,MATCHED
PLANT-2160,NMPB,904,Trichosanthes cordata Roxb.,MATCHED
PLANT-2161,BSI,1798,Trichosanthes cucumerina L.,MATCHED
PLANT-2161,NMPB,905,Trichosanthes cucumerina L.,MATCHED
PLANT-2162,BSI,1799,Trichosanthes dioica Roxb.,MATCHED
PLANT-2162,NMPB,906,Trichosanthes dioica Roxb.,MATCHED
PLANT-2163,NMPB,907,Trichosanthes lobata Roxb.,NMPB_ONLY
PLANT-2164,BSI,1800,Trichosanthes nervifolia L.,BSI_ONLY
PLANT-2165,NMPB,908,Trichosanthes tricuspidata Lour.; [= T. bracteata (Lam.) Voigt ],NMPB_ONLY
PLANT-2166,BSI,1801,Trichosanthes wallichiana (Ser.) Wight,BSI_ONLY
PLANT-2167,NMPB,909,Tridax procumbens L.,NMPB_ONLY
PLANT-2168,BSI,1802,Trifolium alexandrinum L.,BSI_ONLY
PLANT-2169,BSI,1803,Trifolium pratense L.,BSI_ONLY
PLANT-2170,BSI,1804,Trifolium repens L.,BSI_ONLY
PLANT-2171,BSI,1805,Trigonella corniculata (L.) L.,MATCHED
PLANT-2171,NMPB,910,Trigonella corniculata (L.) L.,MATCHED
PLANT-2172,BSI,1806,Trigonella foenum-graecum L.,MATCHED
PLANT-2172,NMPB,911,Trigonella foenum-graecum L.,MATCHED
PLANT-2173,BSI,1807,Trigonella incisa Benth.,BSI_ONLY
PLANT-2174,BSI,1808,Trigonella uncata Boiss. & Noe,BSI_ONLY
PLANT-2175,BSI,1809,Triphasia trifolia (Burm.f.) P.Wilson,BSI_ONLY
PLANT-2176,BSI,1810,Triumfetta semitriloba L.,BSI_ONLY
PLANT-2177,NMPB,912,Tulipa stellata Hook.,NMPB_ONLY
PLANT-2178,BSI,1811,Turraea villosa Benn.,BSI_ONLY
PLANT-2179,BSI,1812,Tussilago farfara L.,BSI_ONLY
PLANT-2180,BSI,1813,Tylophora fasciculata Ham. ex Wight,BSI_ONLY
PLANT-2181,BSI,1814,Tylophora indica (Burm.f.) Merr.,MATCHED
PLANT-2181,NMPB,913,Tylophora indica (Burm.f.) Merr.,MATCHED
PLANT-2182,BSI,1815,Tylophora tenuis Blume,BSI_ONLY
PLANT-2183,NMPB,914,"Typha elephantina Grah., non Roxb.; [= T. australis K.Schum. & Thonn.]",NMPB_ONLY
PLANT-2184,NMPB,915,Typhonium trilobatum (L.) Schott,NMPB_ONLY
PLANT-2185,NMPB,916,Uncaria gambier Thwaites,NMPB_ONLY
PLANT-2186,BSI,1816,Uncaria gambir (Hunt) Roxb.,BSI_ONLY
PLANT-2187,BSI,1817,Uraria crinita Desv.,BSI_ONLY
PLANT-2188,BSI,1818,Uraria lagopodioides (L.) Desv.,MATCHED
PLANT-2188,NMPB,917,Uraria lagopodioides (L.) Desv.,MATCHED
PLANT-2189,BSI,1819,Uraria picta (Jacq.) Desv. ex DC.,MATCHED
PLANT-2189,NMPB,918,Uraria picta (Jacq.) Desv. ex DC.,MATCHED
PLANT-2190,BSI,1820,Uraria rufescens (DC.) Schindl.,MATCHED
PLANT-2190,NMPB,919,Uraria rufescens (DC.) Schindl.,MATCHED
PLANT-2191,BSI,1821,Urena lobata L.,BSI_ONLY
PLANT-2192,BSI,1822,Urena repanda Roxb. ex Sm.,BSI_ONLY
PLANT-2193,BSI,1823,Urena sinuata L.,BSI_ONLY
PLANT-2194,BSI,1824,Urgenia indica (Roxb.) Kunth,BSI_ONLY
PLANT-2195,NMPB,920,Urginea indica (Roxb) Kunth. [=,NMPB_ONLY
PLANT-2196,BSI,1825,Urtica dioica L.,MATCHED
PLANT-2196,NMPB,921,Urtica dioica L.,MATCHED
PLANT-2197,BSI,1826,Urtica parviflora Roxb.,BSI_ONLY
PLANT-2198,BSI,1827,Utricularia bifida L.,BSI_ONLY
PLANT-2199,BSI,1828,Uvaria narum (Dunal) Blume,BSI_ONLY
PLANT-2200,BSI,1829,Vaccaria pyramidata Medik.,BSI_ONLY
PLANT-2201,BSI,1830,Valeriana dubia Bunge,BSI_ONLY
PLANT-2202,BSI,1831,Valeriana hardwickii Wall.,MATCHED
PLANT-2202,NMPB,922,Valeriana hardwickii Wall.,MATCHED
PLANT-2203,BSI,1832,Valeriana jatamansi Jones,MATCHED
PLANT-2203,NMPB,923,Valeriana jatamansi Jones,MATCHED
PLANT-2204,NMPB,924,Valeriana pyrolaefolia Decne.,NMPB_ONLY
PLANT-2205,BSI,1833,Vallaris solanacea (Roth) Kuntze,BSI_ONLY
PLANT-2206,BSI,1834,Vanda spathulata (L.) Spreng.,BSI_ONLY
PLANT-2207,BSI,1835,Vanda tessellata (Roxb.) Hook. ex G.Don,MATCHED
PLANT-2207,NMPB,925,Vanda tessellata (Roxb.) Hook. ex G.Don,MATCHED
PLANT-2208,BSI,1836,Vateria indica L.,MATCHED
PLANT-2208,NMPB,926,Vateria indica L.,MATCHED
PLANT-2209,BSI,1837,Ventilago denticulata Willd.,BSI_ONLY
PLANT-2210,BSI,1838,Ventilago madraspatana Gaertn.,MATCHED
PLANT-2210,NMPB,927,Ventilago madraspatana Gaertn.,MATCHED
PLANT-2211,BSI,1839,Verbascum chinense (L.) Santapau,BSI_ONLY
PLANT-2212,BSI,1840,Verbascum thapsus L.,BSI_ONLY
PLANT-2213,BSI,1841,Vernonia arborea Buch.-Ham.,BSI_ONLY
PLANT-2214,NMPB,928,Vernonia cinerea (L.) Less.; [= V. conyzoides DC.],NMPB_ONLY
PLANT-2215,BSI,1842,Vernonia cineria (L.) Less.,BSI_ONLY
PLANT-2216,BSI,1843,Vernonia squarrosa (D.Don) Less.,BSI_ONLY
PLANT-2217,BSI,1844,Veronica anagallis-aquatica L.,BSI_ONLY
PLANT-2218,BSI,1845,Veronica arvensis L.,BSI_ONLY
PLANT-2219,BSI,1846,Veronica beccabunga L.,BSI_ONLY
PLANT-2220,BSI,1847,Vetiveria zizanioides (L.) Roberty,MATCHED
PLANT-2220,NMPB,929,Vetiveria zizanioides (L.) Roberty,MATCHED
PLANT-2221,BSI,1848,Viburnum foetidum Wall.,BSI_ONLY
PLANT-2222,BSI,1849,Vicia faba L.,BSI_ONLY
PLANT-2223,BSI,1850,Vicia hirsuta (L.) S.F.Gray,BSI_ONLY
PLANT-2224,BSI,1851,Vicia sativa L.,BSI_ONLY
PLANT-2225,BSI,1852,Vigna aconitifolia (Jacq.) Marechal,BSI_ONLY
PLANT-2226,BSI,1853,Vigna mungo (L.) Hepper,MATCHED
PLANT-2226,NMPB,930,Vigna mungo (L.) Hepper,MATCHED
PLANT-2227,BSI,1854,Vigna radiata (L.) Wilczek,MATCHED
PLANT-2227,NMPB,931,Vigna radiata (L.) Wilczek,MATCHED
PLANT-2228,NMPB,932,Vigna sublobata (Roxb.) Babu & Sharma; [= V. radiata (L.) Wilez; var. sublobata (Roxb.) Verdc.],NMPB_ONLY
PLANT-2229,BSI,1855,Vigna trilobata (L.) Verdcourt,BSI_ONLY
PLANT-2230,BSI,1856,Vigna umbellata (Thunb.) Ohwi & Ohashi,BSI_ONLY
PLANT-2231,BSI,1857,Vigna unguiculata (L.) Walp.,BSI_ONLY
PLANT-2232,NMPB,933,Vigna vexillata (L.) A.Rich.,NMPB_ONLY
PLANT-2233,BSI,1858,Vincetoxicum album (Mill.) Asch.,BSI_ONLY
PLANT-2234,BSI,1859,Viola biflora L.,BSI_ONLY
PLANT-2235,NMPB,934,Viola canescens Wall.,NMPB_ONLY
PLANT-2236,NMPB,935,Viola cinerea Boiss.,NMPB_ONLY
PLANT-2237,BSI,1860,Viola cineria Boiss.,BSI_ONLY
PLANT-2238,BSI,1861,Viola diffusa Ging.,BSI_ONLY
PLANT-2239,NMPB,936,Viola odorata L.,NMPB_ONLY
PLANT-2240,BSI,1862,Viola patrinii Ging,BSI_ONLY
PLANT-2241,BSI,1863,Viola pilosa Blume,MATCHED
PLANT-2241,NMPB,937,Viola pilosa Blume,MATCHED
PLANT-2242,BSI,1864,Viola sylvestris Lam.,BSI_ONLY
PLANT-2243,BSI,1865,Viola tricolor L.,BSI_ONLY
PLANT-2244,BSI,1866,Viscum articulatum Burm.f.,BSI_ONLY
PLANT-2245,BSI,1867,Viscum monoicum Roxb. ex DC.,BSI_ONLY
PLANT-2246,BSI,1868,Viscum orientale Willd.,BSI_ONLY
PLANT-2247,BSI,1869,Vitex agnus-castus L.,MATCHED
PLANT-2247,NMPB,938,Vitex agnus-castus L.,MATCHED
PLANT-2248,NMPB,939,Vitex altissima L.f.,NMPB_ONLY
PLANT-2249,BSI,1870,Vitex glabrata R.Br.,BSI_ONLY
PLANT-2250,BSI,1871,Vitex leucoxylon L.f.,BSI_ONLY
PLANT-2251,BSI,1872,Vitex negundo L.,MATCHED
PLANT-2251,NMPB,940,Vitex negundo L.,MATCHED
PLANT-2252,BSI,1873,Vitex peduncularis Wall. ex Schauer,BSI_ONLY
PLANT-2253,BSI,1874,Vitex pinnata L.,BSI_ONLY
PLANT-2254,BSI,1875,Vitex trifolia L.,BSI_ONLY
PLANT-2255,BSI,1876,Vitis vinifera L.,MATCHED
PLANT-2255,NMPB,941,Vitis vinifera L.,MATCHED
PLANT-2256,BSI,1877,Wagatea spicata Dalzell,BSI_ONLY
PLANT-2257,NMPB,942,Walsura trifoliata (A.Juss.) Harms,NMPB_ONLY
PLANT-2258,BSI,1878,Waltheria indica L.,BSI_ONLY
PLANT-2259,BSI,1879,Wattakaka volubilis (L.) Stapf,BSI_ONLY
PLANT-2260,BSI,1880,Wedelia biflora (L.) DC.,BSI_ONLY
PLANT-2261,BSI,1881,Wedelia chinensis (Osbeck) Merr.,MATCHED
PLANT-2261,NMPB,943,Wedelia chinensis (Osbeck) Merr.,MATCHED
PLANT-2262,BSI,1882,Wedelia wallichii Less.,BSI_ONLY
PLANT-2263,BSI,1883,Wikstroemia indica (L.) C.A.Mey.,BSI_ONLY
PLANT-2264,BSI,1884,Withania coagulans (Stocks) Dunal,MATCHED
PLANT-2264,NMPB,944,Withania coagulans (Stocks) Dunal,MATCHED
PLANT-2265,BSI,1885,Withania somnifera (L.) Dunal,MATCHED
PLANT-2265,NMPB,945,Withania somnifera (L.) Dunal,MATCHED
PLANT-2266,BSI,1886,Woodfordia fruticosa (L.) Kurz,MATCHED
PLANT-2266,NMPB,946,Woodfordia fruticosa (L.) Kurz,MATCHED
PLANT-2267,NMPB,947,Wrightia arborea (Dennst.) Mabb.,NMPB_ONLY
PLANT-2268,BSI,1887,Wrightia tinctoria R.Br.,MATCHED
PLANT-2268,NMPB,948,Wrightia tinctoria R.Br.,MATCHED
PLANT-2269,BSI,1888,Wrightia tomentosa (Roxb.) Roem. & Schult.,BSI_ONLY
PLANT-2270,BSI,1889,Xanthium strumarium L.,BSI_ONLY
PLANT-2271,BSI,1890,Xeromphis spinosa (Thunb.) Keay,BSI_ONLY
PLANT-2272,BSI,1891,Xeromphis uliginosa (Retz.) Maheshw.,BSI_ONLY
PLANT-2273,BSI,1892,Ximenia americana L.,BSI_ONLY
PLANT-2274,BSI,1893,Xylia xylocarpa (Roxb.) Taub.,MATCHED
PLANT-2274,NMPB,949,Xylia xylocarpa (Roxb.) Taub.,MATCHED
PLANT-2275,BSI,1894,Yucca aloifolia L.,BSI_ONLY
PLANT-2276,BSI,1895,Yucca gloriosa L.,BSI_ONLY
PLANT-2277,BSI,1896,Zanonia indica L.,BSI_ONLY
PLANT-2278,BSI,1897,Zanthoxylum acanthopodium DC.,MATCHED
PLANT-2278,NMPB,950,Zanthoxylum acanthopodium DC.,MATCHED
PLANT-2279,BSI,1898,Zanthoxylum armatum DC.,MATCHED
PLANT-2279,NMPB,951,Zanthoxylum armatum DC.,MATCHED
PLANT-2280,BSI,1899,Zanthoxylum nitidum (Roxb.) DC.,MATCHED
PLANT-2280,NMPB,952,Zanthoxylum nitidum (Roxb.) DC.,MATCHED
PLANT-2281,BSI,1900,Zanthoxylum ovalifolium Wight,BSI_ONLY
PLANT-2282,BSI,1901,Zanthoxylum oxyphyllum Edgew.,BSI_ONLY
PLANT-2283,BSI,1902,Zanthoxylum rhetsa (Roxb.) DC.,MATCHED
