S_No,Scientific_Name,Family,Common_Name,Herbarium_Uses_URL,source_file
832,Grewia villosa Willd,TILIACEAE,Padekhado (Guj.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003847&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
833,Guaiacum officinale L.,ZYGOPHYLLACEAE,Lignum Vitae (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013458&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
834,Guazuma ulmifolia Lam.,STERCULIACEAE,Nipaltunth (Beng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003859&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
835,Guettarda speciosa L.,RUBIACEAE,Panniru chettu (Tel.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013605&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
836,Gymnema sylvestre (Retz.) Schult.,ASCLEPIADACEAE,"Gur-mar, Merasingi",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009251&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
837,Gymnopetalum cochinchinensis (Lour.) Kurz,CUCURBITACEAE,Kaubutkila (Bihar),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013798&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
838,Gymnostachyum febrifugum Benth.,ACANTHACEAE,Nelamuchchala (Kan.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009047&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
839,Gynocardia odorata R.Br.,FLACOURTIACEAE,Lemtem (Assam),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003720&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
840,Habenaria commelinifolia (Roxb.) Wall. ex Lindl.,ORCHIDACEAE,"Ankara, Devsunda (Local names)",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003158&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
841,Haematoxylum campechianum L.,MIMOSACEAE,Patang,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003517&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
842,Haldina cordifolia (Rioxb.) Ridsdale,RUBIACEAE,Haldu,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013583&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
843,Haloxylon griffithii DC.,AMARANTHACEAE,Taghaz,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=BSIS000000001&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
844,Haloxylon recurvum (Moq.) Bunge ex. Boiss.,CHENOPODIACEAE,Saxaul (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008835&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
845,Haloxylon salicornicum(Moq.) Bunge ex. Boiss.,CHENOPODIACEAE,Rimth Saltbush (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008836&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
846,Haplanthus tentaculatus Nees,ACANTHACEAE,Nila Jakara (Mar.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009050&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
847,Haplanthus vericillatus Nees,ACANTHACEAE,Kastula,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009049&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
848,Harpullia arborea (Blanco) Radlk.,SAPINDACEAE,Nei-kottei (Tam.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003577&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
849,Hedychium coronarium Koenig. ex Retz.,ZINGIBERACEAE,Common Ginger Lily (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003155&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
850,Hedyotis scandens Roxb. ex D.Don,RUBIACEAE,Bhedeli (Assam),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013618&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
851,Hedyotis umbellata (L.) Lam.,RUBIACEAE,Chirval,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013615&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
852,Hedyotis verticillata (L.) Lam.,RUBIACEAE,Ronder (Local name),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013611&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
853,Helianthus annuus L.,ASTERACEAE,Surajmukhi,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013697&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
854,Helianthus tuberosus L.,ASTERACEAE,Hatichuk,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013698&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
855,Helicteres isora L.,STERCULIACEAE,"Maroraphali, Marodaphali",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003864&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
856,Heliotropium bacciferum Forsk.,BORAGINACEAE,Jatimisak (Punjab),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009731&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
857,Heliotropium curassavicum L.,BORAGINACEAE,Salt heliotrope (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009733&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
858,Heliotropium ellipticum Ledeb.,BORAGINACEAE,Bithua (Punjab),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009732&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
859,Heliotropium indicum L.,BORAGINACEAE,"Hatta-juri, Hatta-sura",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009728&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
860,Heliotropium ovalifolium Forsk.,BORAGINACEAE,Nag-phuli,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009708&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
861,Heliotropium strigosum Willd.,BORAGINACEAE,Chitiphul,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009734&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
862,Hemerocallis fulva L.,LILIACEAE,Tawny Day-Lily (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003908&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
863,Hemidesmus indicus (L.) R.Br.,ASCLEPIADACEAE,"Anantamul, Kapuri",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009254&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
864,Heracleum lanatum Michx.,APIACEAE,Chhataya,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013745&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
865,Heritiera littoralis L.,STERCULIACEAE,Mukuram (Mal.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003866&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
866,Herniaria glabra L.,ILLECEBRACEAE,Smooth Rupturewort (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003821&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
867,Herniaria hirsuta L.,ILLECEBRACEAE,Hairy Rupturedwort (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003822&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
868,Heterophragma quadriloculare (Roxb.) Schum.,BIGNONIACEAE,"Warras, Pullung",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009665&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
869,Heteropogon contortus (L.) P.Beauv. ex Roem. & Schult.,POACEAE,"Kher, Kumeria",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003168&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
870,Hibiscus cannabinus L.,MALVACEAE,"Ambari, Patsan",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003884&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
871,Hibiscus furcatus Willd.,MALVACEAE,"Adavi gogu, Konda gogu (Tel.)",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003885&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
872,Hibiscus mutabilis L.,MALVACEAE,"Shalapara, Sthal kamal",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003886&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
873,Hibiscus ovalifolius (Forsk.) Vahl,MALVACEAE,Tiny Flower Hibiscus (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003883&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
874,Hibiscus rosa-sinensis L.,MALVACEAE,"Jasut, Jasum",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003887&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
875,Hibiscus sabdariffa L.,MALVACEAE,"Lal-ambari, Patwa",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003888&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
876,Hibiscus surattensis L.,MALVACEAE,Mullu gogu (Tel.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003889&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
877,Hibiscus syriacus L.,MALVACEAE,Swet jaba (Beng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003891&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
878,Hibiscus tiliaceus L.,MALVACEAE,"Bola, Chelwa",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003892&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
879,Hibiscus trionum L.,MALVACEAE,Trailing Holyhock (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003893&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
880,Hieracium vulgatum Fr.,ASTERACEAE,Yellow Hackwood (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013147&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
881,Hierochloe laxa R.Br.,POACEAE,Lax sweet grass (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003249&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
882,Hippohae tibetana Schlecht.,ELAEAGNACEAE,Tsermang (Ladakhi),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009020&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
883,Hiptage benghalensis (L.) Kurz,MALPIGHIACEAE,"Madhavilata, Madhmalti",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013460&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
884,Holarrhena antudysentrica (Roth) DC.,APOCYNACEAE,"Kurchi, Karchi",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009276&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
885,Holarrhena antudysentrica Wall.,APOCYNACEAE,"Kurchi, Karchi",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009277&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
886,Holarrhena mitis R.Br.,APOCYNACEAE,Kiri-mawara (Tam.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009275&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
887,Holigrana arnottiana Hook.f.,ANACARDIACEAE,Chera (Mal.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003563&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
888,Holigrana longifolia Buch.-Ham. ex Roxb.,ANACARDIACEAE,Kherai (Manipur),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003565&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
889,Holoptelea integrifolia (Roxb.) Planch,ULMACEAE,"Chilbil, Papari",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013154&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
890,Holostemma ada-kodien Schult.,ASCLEPIADACEAE,Arkapushpi,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009256&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
891,Holostemma rheedii Wall.,ASCLEPIADACEAE,Chhirvel,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009255&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
892,Holosteum umbellatum L.,CARYOPHYLLACEAE,Jagged Chickweed (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003826&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
893,Homalomena aromatica Schott,ARACEAE,Kuchu gundubi (Beng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003218&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
894,Homonoia riperia Lour.,EUPHORBIACEAE,Pashanabhedaka (Sans.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008984&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
895,Hopea odorata Roxb.,DIPTEROCARPACEAE,Urappuppicin (Tam.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003790&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
896,Hoppea dichotoma Hayne ex Willd.,GENTIANACEAE,Ram jeeta,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013567&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
897,Hordeum vulgare L.,POACEAE,"Jau, Jav",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003246&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
898,Horsfieldia irya (Gaertn.) Warb.,MYRISTICACEAE,"Chooglum, Mutwinda (Andamans)",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008866&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
899,Horsfieldia kingii (Hook.f.) Warb.,MYRISTICACEAE,Amol (Assam),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008864&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
900,Houttuynia cordata Thunb.,SAURURACEAE,"Alimoli, Hellijhar (Local names)",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008870&column=szBarcode,BSI_Medicinal_Plant_Database (8).csv
901,Hovenia acerba Lindl.,RHAMNACEAE,Sicka,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003608&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
902,Hugonia mystax L.,LINACEAE,Chulijinka (Oriya),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013464&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
903,Humboldtia vahliana Wight,CAESALPINIACEAE,Arruvanci (Tam.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003481&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
904,Hura crepitans L.,EUPHORBIACEAE,Simaburuga (Tel.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008981&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
905,Hybanthus enneaspermus (L.) F.Muell.,VIOLACEAE,Ratanpurus,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003726&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
906,Hydnocarpus kurzii (King) Warb.,FLACOURTIACEAE,Dalmurgi,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003716&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
907,Hydnocarpus pentandra (Buch.-Ham.) Oken,FLACOURTIACEAE,Chaulmoogra (Hindi),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003719&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
908,Hydrangea aspera Buch.-Ham ex. D.Don,SAXIFRAGACEAE,Phirphire ghans (Nepali),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013703&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
909,Hydrangea macrophylla (Thunb.) Ser.,SAXIFRAGACEAE,Thamapansapi lei (Manipuri),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013704&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
910,Hydrocharis dubia (Blume) Backer,HYDROCHARITACEAE,Frogbit (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003918&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
911,Hydrocotyl javanica Thunb.,APIACEAE,Mahagotukola,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013766&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
912,Hydrocotyl sibthorpioides Lam.,APIACEAE,Kulkhuri,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013764&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
913,Hydrolea zeylanica Vahl,HYDROPHYLLACEAE,Langali (Sans.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009705&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
914,Hygrophila auriculata (K. Schum.) Heine,ACANTHACEAE,"Talmakhana, Kulaka",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009052&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
915,Hygrophila salicifolia (Vahl) Nees,ACANTHACEAE,Matham arak (Bihar),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009051&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
916,Hygroryza aristata (Retz.) Nees ex Wight & Arn.,POACEAE,Janglidal,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003166&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
917,Hymenodictyon orixense (Roxb.) Mabberley,RUBIACEAE,"Bhaulan, Kukurkat",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013576&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
918,Hyoscyamus niger L.,SOLANACEAE,Khurasaniajvayan (Hindi),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009677&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
919,Hypericum laxum (Blume) Koidzumi,HYPERICACEAE,Pikari-char (Local name),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003816&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
920,Hypericum perforatum L.,HYPERICACEAE,"Bassant, Dendhu",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003818&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
921,Hypericum uralum Buch.- Ham. ex D.Don,HYPERICACEAE,Tumbhul (Bihar),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003820&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
922,Hypoxis aurea Lour.,AMARYLLIDACEAE,"Bhuin khajur, Dinda kinda (Bihar)",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003116&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
923,Hyptis capitata Jacq.,LAMIACEAE,False Ironwort (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008897&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
924,Hyptis suaveolens (L.) Poit.,LAMIACEAE,Wilayati Tulsi,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008899&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
925,Hyssopus officinalis Lam.,LAMIACEAE,Hyssop (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000008880&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
926,Iberis amara L.,BRASSICACEAE,Rocket candytuft (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003748&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
927,Ichnocarpus frutescens R.Br.,APOCYNACEAE,"Kalidudhi, Siamalata",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000009280&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
928,Ilex paraguariensis A.St.-Hil.,AQUIFOLIACEAE,Mate (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003598&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
929,Impatiens balsamina L.,BALSAMINACEAE,Gul-mendhi,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013947&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
930,Impatiens chinensis L.,BALSAMINACEAE,Vashtla (Tam.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013948&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
931,Impatiens tripetala Roxb. ex DC.,BALSAMINACEAE,Karya bijal (Lakhimpur),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013946&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
932,Indigofera aspalathoides Vahl ex DC.,FABACEAE,Ratakohomba (Sans.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000013058&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
933,Indigofera astragalina DC.,FABACEAE,Andhi-neel,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003417&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
934,Indigofera cassioides Rottl. ex DC.,FABACEAE,"Pharsi ghas, Hakanu",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003414&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
935,Indigofera coerulea Roxb.,FABACEAE,Gujarat Indigo (Eng.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003416&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
936,Indigofera glabra L.,FABACEAE,Pukhintaku (Local name),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003426&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
937,Indigofera glandulosa Willd.,FABACEAE,Vekhariyo (Guj.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003422&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
938,Indigofera linifolia (L.f.) Retz.,FABACEAE,Torki,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003423&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
939,Indigofera linnaei Ali,FABACEAE,Pandarphali,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003424&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
940,Indigofera oblongifolia Forsk.,FABACEAE,Jhillan (Sans.),https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003425&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
941,Indigofera suffruticosa Mill.,FABACEAE,Vilaiti Nil,https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003412&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
942,Indigofera tinctoria L.,FABACEAE,"Nil, Nilika",https://archive.bsi.gov.in/echoHerbarium-Details/en?link=CAL0000003415&column=szBarcode,BSI_Medicinal_Plant_Database (9).csv
